timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448759307,0.2791666666666667,0.6016666666666667,536,722,2456,853,1920,1200,0,0,0,0,0,1,0
1612448759357,0.2791666666666667,0.5941666666666666,536,713,2456,844,1920,1200,0,0,0,0,0,1,0
1612448759408,0.2791666666666667,0.5941666666666666,536,713,2456,844,1920,1200,0,0,0,0,0,1,0
1612448759458,0.2791666666666667,0.5941666666666666,536,713,2456,844,1920,1200,0,0,0,0,0,1,0
1612448759559,0.2791666666666667,0.5941666666666666,536,713,2456,844,1920,1200,1,0,0,0,0,1,0
1612448759609,0.2791666666666667,0.59,536,708,2456,839,1920,1200,0,0,0,0,0,1,0
1612448759660,0.2791666666666667,0.5791666666666667,536,695,2456,826,1920,1200,0,0,0,0,0,1,0
1612448759710,0.2791666666666667,0.5733333333333334,536,688,2456,819,1920,1200,0,0,0,0,0,1,0
1612448759760,0.2791666666666667,0.5641666666666667,536,677,2456,808,1920,1200,0,0,0,0,0,1,0
1612448759810,0.2791666666666667,0.5608333333333333,536,673,2456,804,1920,1200,0,0,0,0,0,1,0
1612448759861,0.2791666666666667,0.5608333333333333,536,673,2456,804,1920,1200,0,0,0,0,0,1,0
1612448759911,0.2791666666666667,0.5608333333333333,536,673,2456,804,1920,1200,0,0,0,0,0,1,0
1612448759961,0.2791666666666667,0.5608333333333333,536,673,2456,804,1920,1200,0,0,0,0,0,1,0
1612448760011,0.2791666666666667,0.56,536,672,2456,803,1920,1200,0,0,0,0,0,1,0
1612448760062,0.2791666666666667,0.5483333333333333,536,658,2456,789,1920,1200,0,0,0,0,0,1,0
1612448760112,0.2786458333333333,0.5333333333333333,535,640,2455,771,1920,1200,0,0,0,0,0,1,0
1612448760162,0.2786458333333333,0.5266666666666666,535,632,2455,763,1920,1200,0,0,0,0,0,1,0
1612448760213,0.2786458333333333,0.525,535,630,2455,761,1920,1200,0,0,0,0,0,1,0
1612448760264,0.2786458333333333,0.5241666666666667,535,629,2455,760,1920,1200,0,0,0,0,0,1,0
