timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom
1612448960773,0.5731382978723404,0.8135593220338984,862,816,862,886,1504,1003,0,0,0,1,0,0,0
1612448960824,0.5731382978723404,0.8135593220338984,862,816,862,886,1504,1003,0,0,0,1,0,0,0
1612448961046,0.5731382978723404,0.8135593220338984,862,816,862,886,1504,1003,0,0,0,1,0,0,0
1612448961102,0.5731382978723404,0.8135593220338984,862,816,862,886,1504,1003,0,0,0,1,0,0,0
1612448961153,0.574468085106383,0.810568295114656,864,813,864,884,1504,1003,0,0,0,0,0,0,1
1612448961205,0.5784574468085106,0.8075772681954138,870,810,870,881,1504,1003,0,0,0,0,0,0,1
1612448961256,0.5837765957446809,0.806580259222333,878,809,878,880,1504,1003,0,0,0,0,0,0,1
1612448961308,0.589095744680851,0.806580259222333,886,809,886,880,1504,1003,0,0,0,0,0,0,1
1612448961360,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
1612448961411,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
1612448961468,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
1612448961530,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
1612448961594,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
1612448961718,0.5924202127659575,0.806580259222333,891,809,891,880,1504,1003,0,0,0,0,0,0,1
