timestamp,data.clientX_norm,data.clientY_norm,data.clientX,data.clientY,data.screenX,data.screenY,data.screenWidth,data.screenHeight,data.isClicking,data.isDblClicking,data.isTyping,data.currentMouseElement_element:background,data.currentMouseElement_element:item,data.currentMouseElement_element:item:option,data.currentMouseElement_element:navbar-bottom,data.currentMouseElement_element:navbar-top
1612448683450,0.5479166666666667,0.7433333333333333,1052,892,1052,966,1920,1200,0,0,0,1,0,0,0,0
1612448683506,0.5453125,0.7291666666666666,1047,875,1047,949,1920,1200,0,0,0,1,0,0,0,0
1612448683571,0.5411458333333333,0.7241666666666666,1039,869,1039,943,1920,1200,0,0,0,1,0,0,0,0
1612448683625,0.5354166666666667,0.72,1028,864,1028,938,1920,1200,0,0,0,1,0,0,0,0
1612448683678,0.5348958333333333,0.7191666666666666,1027,863,1027,937,1920,1200,0,0,0,1,0,0,0,0
1612448683739,0.5333333333333333,0.7233333333333334,1024,868,1024,942,1920,1200,0,0,0,1,0,0,0,0
1612448683799,0.5328125,0.7258333333333333,1023,871,1023,945,1920,1200,0,0,0,1,0,0,0,0
1612448683860,0.5328125,0.7258333333333333,1023,871,1023,945,1920,1200,0,0,0,1,0,0,0,0
1612448683920,0.5328125,0.7258333333333333,1023,871,1023,945,1920,1200,0,0,0,1,0,0,0,0
1612448683973,0.5302083333333333,0.71,1018,852,1018,926,1920,1200,0,0,0,1,0,0,0,0
1612448684024,0.51875,0.6391666666666667,996,767,996,841,1920,1200,0,0,0,1,0,0,0,0
1612448684084,0.5125,0.5941666666666666,984,713,984,787,1920,1200,0,0,0,1,0,0,0,0
1612448684145,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684205,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684265,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684325,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684387,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684448,0.5119791666666667,0.5683333333333334,983,682,983,756,1920,1200,0,0,0,0,1,0,0,0
1612448684507,0.5114583333333333,0.5633333333333334,982,676,982,750,1920,1200,0,0,0,0,1,0,0,0
1612448684558,0.5046875,0.5508333333333333,969,661,969,735,1920,1200,0,0,0,0,1,0,0,0
1612448684616,0.4901041666666667,0.5208333333333334,941,625,941,699,1920,1200,0,0,0,0,0,1,0,0
1612448684674,0.4796875,0.49583333333333335,921,595,921,669,1920,1200,0,0,0,0,0,1,0,0
1612448684726,0.4765625,0.48333333333333334,915,580,915,654,1920,1200,0,0,0,0,0,1,0,0
1612448684782,0.475,0.4816666666666667,912,578,912,652,1920,1200,0,0,0,0,0,1,0,0
1612448684843,0.475,0.4816666666666667,912,578,912,652,1920,1200,0,0,0,0,0,1,0,0
1612448684904,0.4744791666666667,0.48333333333333334,911,580,911,654,1920,1200,0,0,0,0,0,1,0,0
1612448684958,0.4666666666666667,0.5366666666666666,896,644,896,718,1920,1200,0,0,0,0,0,1,0,0
1612448685008,0.46458333333333335,0.6016666666666667,892,722,892,796,1920,1200,0,0,0,1,0,0,0,0
1612448685072,0.4671875,0.7175,897,861,897,935,1920,1200,0,0,0,1,0,0,0,0
1612448685125,0.46770833333333334,0.7616666666666667,898,914,898,988,1920,1200,0,0,0,1,0,0,0,0
1612448685177,0.46510416666666665,0.765,893,918,893,992,1920,1200,0,0,0,1,0,0,0,0
1612448685238,0.4578125,0.7708333333333334,879,925,879,999,1920,1200,0,0,0,1,0,0,0,0
1612448685291,0.4359375,0.7791666666666667,837,935,837,1009,1920,1200,0,0,0,1,0,0,0,0
1612448685342,0.415625,0.8083333333333333,798,970,798,1044,1920,1200,0,0,0,1,0,0,0,0
1612448685463,0.4234375,0.905,813,1086,813,1160,1920,1200,0,0,0,0,0,0,1,0
1612448685524,0.4234375,0.905,813,1086,813,1160,1920,1200,0,0,0,0,0,0,1,0
1612448685576,0.4234375,0.9033333333333333,813,1084,813,1158,1920,1200,0,0,0,0,0,0,1,0
1612448685630,0.425,0.8975,816,1077,816,1151,1920,1200,0,0,0,0,0,0,1,0
1612448685691,0.4265625,0.895,819,1074,819,1148,1920,1200,0,0,0,0,0,0,1,0
1612448685744,0.4354166666666667,0.8658333333333333,836,1039,836,1113,1920,1200,0,0,0,0,0,0,1,0
1612448685797,0.4557291666666667,0.7533333333333333,875,904,875,978,1920,1200,0,0,0,1,0,0,0,0
1612448685857,0.4703125,0.595,903,714,903,788,1920,1200,0,0,0,1,0,0,0,0
1612448685910,0.46822916666666664,0.44166666666666665,899,530,899,604,1920,1200,0,0,0,0,0,1,0,0
1612448685964,0.46875,0.44,900,528,900,602,1920,1200,0,0,0,0,0,1,0,0
1612448686024,0.46875,0.44,900,528,900,602,1920,1200,0,0,0,0,0,1,0,0
1612448686087,0.46875,0.44,900,528,900,602,1920,1200,0,0,0,0,0,1,0,0
1612448686148,0.46875,0.44,900,528,900,602,1920,1200,0,0,0,0,0,1,0,0
1612448686207,0.46875,0.44083333333333335,900,529,900,603,1920,1200,0,0,0,0,0,1,0,0
1612448686262,0.4666666666666667,0.4558333333333333,896,547,896,621,1920,1200,0,0,0,0,0,1,0,0
1612448686314,0.4666666666666667,0.4575,896,549,896,623,1920,1200,0,0,0,0,0,1,0,0
1612448686375,0.4666666666666667,0.4575,896,549,896,623,1920,1200,0,0,0,0,0,1,0,0
1612448686496,0.4666666666666667,0.4575,896,549,896,623,1920,1200,0,0,0,0,0,1,0,0
1612448686556,0.4666666666666667,0.4575,896,549,896,623,1920,1200,0,0,0,0,0,1,0,0
1612448686615,0.4666666666666667,0.4575,896,549,896,623,1920,1200,0,0,0,0,0,1,0,0
1612448686676,0.465625,0.4558333333333333,894,547,894,621,1920,1200,0,0,0,0,0,1,0,0
1612448686727,0.465625,0.4533333333333333,894,544,894,618,1920,1200,0,0,0,0,0,1,0,0
1612448686782,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448686842,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448686903,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448686964,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687026,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687086,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687147,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687207,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687269,0.46510416666666665,0.45166666666666666,893,542,893,616,1920,1200,0,0,0,0,0,1,0,0
1612448687326,0.4640625,0.445,891,534,891,608,1920,1200,0,0,0,0,0,1,0,0
1612448687378,0.4630208333333333,0.4375,889,525,889,599,1920,1200,0,0,0,0,0,1,0,0
1612448687436,0.46197916666666666,0.4325,887,519,887,593,1920,1200,0,0,0,0,0,1,0,0
1612448687493,0.46197916666666666,0.42583333333333334,887,511,887,585,1920,1200,0,0,0,0,0,1,0,0
1612448687556,0.46145833333333336,0.42333333333333334,886,508,886,582,1920,1200,0,0,0,0,0,1,0,0
1612448687617,0.46145833333333336,0.42333333333333334,886,508,886,582,1920,1200,0,0,0,0,0,1,0,0
1612448687679,0.46145833333333336,0.42333333333333334,886,508,886,582,1920,1200,0,0,0,0,0,1,0,0
1612448687756,0.46145833333333336,0.42333333333333334,886,508,886,582,1920,1200,1,0,0,0,0,1,0,0
1612448687812,0.4635416666666667,0.445,890,534,890,608,1920,1200,0,0,0,0,0,1,0,0
1612448687873,0.46510416666666665,0.4683333333333333,893,562,893,636,1920,1200,0,0,0,0,0,1,0,0
1612448687933,0.46510416666666665,0.4691666666666667,893,563,893,637,1920,1200,0,0,0,0,0,1,0,0
1612448687993,0.46510416666666665,0.4658333333333333,893,559,893,633,1920,1200,0,0,0,0,0,1,0,0
1612448688043,0.465625,0.45916666666666667,894,551,894,625,1920,1200,0,0,0,0,0,1,0,0
1612448688094,0.465625,0.455,894,546,894,620,1920,1200,0,0,0,0,0,1,0,0
1612448688146,0.465625,0.45416666666666666,894,545,894,619,1920,1200,0,0,0,0,0,1,0,0
1612448688208,0.465625,0.45416666666666666,894,545,894,619,1920,1200,0,0,0,0,0,1,0,0
1612448688267,0.4661458333333333,0.4608333333333333,895,553,895,627,1920,1200,1,0,0,0,0,1,0,0
1612448688329,0.46822916666666664,0.485,899,582,899,656,1920,1200,0,0,0,0,0,1,0,0
1612448688388,0.46822916666666664,0.4891666666666667,899,587,899,661,1920,1200,0,0,0,0,0,1,0,0
1612448688509,0.46822916666666664,0.48833333333333334,899,586,899,660,1920,1200,0,0,0,0,0,1,0,0
1612448688571,0.46822916666666664,0.4866666666666667,899,584,899,658,1920,1200,0,0,0,0,0,1,0,0
1612448688636,0.46822916666666664,0.4866666666666667,899,584,899,658,1920,1200,1,0,0,0,0,1,0,0
1612448688691,0.46822916666666664,0.4866666666666667,899,584,899,658,1920,1200,0,0,0,0,0,1,0,0
1612448688749,0.46875,0.5033333333333333,900,604,900,678,1920,1200,0,0,0,0,0,1,0,0
1612448688813,0.46875,0.5141666666666667,900,617,900,691,1920,1200,0,0,0,0,0,1,0,0
